ID,Text,Is_Activism,Category,Post_Id,Like_Count
30,Sooo 🔥🔥🔥!! S/o to @alisa_krystal @312mia @onacreative @sanjak 🤝!,False,social,CwxqCNTLzSi,0
31,❤️❤️❤️❤️,False,social,CwxqCNTLzSi,0
32,🔥🔥🔥😍 great job @ry_biehler 👏👏,False,social,CwxqCNTLzSi,0
33,Nike🌍,False,social,CwxqCNTLzSi,0
34,Let's go Nike @nike,False,social,CwxqCNTLzSi,0
35,🙌,False,social,CwxqCNTLzSi,0
36,Available right now 📌😍,False,social,CwxqCNTLzSi,0
37,❤️❤️❤️❤️👏👏👏,False,social,CwxqCNTLzSi,0
38,superb! You should get @tripping_tee to be your #Indian #model. You wdnt get a lady better and cooler and beast like😍,False,social,CwxqCNTLzSi,0
39,🙏☝️👏💛,False,social,CwxqCNTLzSi,0
40,❤️❤️❤️,False,social,CwxqCNTLzSi,0
41,Available now ✨✨✨✨✨,False,social,CwxqCNTLzSi,0
42,koi mere bhi comment like kar do yaar ✨💫,False,social,CwxqCNTLzSi,0
43,3 TageGefällt 2 MalAntworten,False,social,CwxqCNTLzSi,0
44,Available now ✨✨✨✨✨,False,social,CwxqCNTLzSi,0
45,@brielsk8grl 🙌🔥🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
46,very sexy,False,social,CwxqCNTLzSi,0
47,❤️❤️❤️❤️ @chantel.nydile.navarro 🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
48,👏👏👏👏👏,False,social,CwxqCNTLzSi,0
49,GET A JOB🥪🍽️🥄🍴🏠 LIL GIRLS,False,social,CwxqCNTLzSi,0
50,Olha meu story quem gosta de ganha dinhero🔥🔥🔥,False,social,CwxqCNTLzSi,0
51,Heyyyyy Niecy!!! Proud Auntie @ry_biehler 🥰🥰😍😍😍😍😍😜 #justdoit #nike,False,social,CwxqCNTLzSi,0
52,Go cousin!!!!,False,social,CwxqCNTLzSi,0
53,LOVE,False,social,CwxqCNTLzSi,0
54,These bots in this comment section are wild,False,social,CwxqCNTLzSi,0
55,Such a Fun project to be a part of! TY! #nike ❤️,False,social,CwxqCNTLzSi,0
56,"🤭🤭 the best shoot, so happy to be a part of this & this message",False,social,CwxqCNTLzSi,0
57,Respect button for NIKE company 👉👉,False,social,CwxqCNTLzSi,0
58,Love you Riley you rock sweetheart ❤️😍👏🎉,False,social,CwxqCNTLzSi,0
59,Thank you for this.🥹❤️ I was that chubby girl playing basketball. Thank you for the inclusion and for letting us girls who were called “tomboys” know that it is ok to be who we are. ❤️❤️ well done @nike 👏,False,social,CwxqCNTLzSi,0
60,This is awesome,False,social,CwxqCNTLzSi,0
61,love!!!! 🔥🔥🔥,False,social,CwxqCNTLzSi,0
62,Really love this. But I appreciate it even more as a brand new girl stepdad.,False,social,CwxqCNTLzSi,0
63,Let’s go @arianna_monarez2014 👏👏👏👏🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
64,Let’s Go @arianna_monarez2014. We are super proud of you. 🥹🫶🏼👏🏼🎊,False,social,CwxqCNTLzSi,0
65,Love Nike + @reilynturner 👏👏👏,False,social,CwxqCNTLzSi,0
66,Reiiiii🔥,False,social,CwxqCNTLzSi,0
67,Such an amazing experience ☺️ thank you for having me!!,False,social,CwxqCNTLzSi,0
68,❤️ Let’s go that’s my niece that opens up @arianna_monarez2014 🐐 ⚽️,False,social,CwxqCNTLzSi,0
69,🔥,False,social,CwxqCNTLzSi,0
70,@alisa_krystal 🔥🔥🔥,False,social,CwxqCNTLzSi,0
71,Yaaaaas Jasmin this is 🔥 baby girl! So freaking proud of you 👏🏽 @lanae.jasmine,False,social,CwxqCNTLzSi,0
72,We see you T! @tiarasherice 🔥👏🏽,False,social,CwxqCNTLzSi,0
73,👏👏👏👏 go @ry_biehler,False,social,CwxqCNTLzSi,0
74,GO @tiarasherice 🤩🤩 A WHOLE INSPIRATION WOOOOO🥳🥳🥳,False,social,CwxqCNTLzSi,0
75,😐😐,False,social,CwxqCNTLzSi,0
76,So fun working on this project!! Thanks @nike!! 🔥,False,social,CwxqCNTLzSi,0
77,yeah this hard🔥,False,social,CwxqCNTLzSi,0
78,🔥🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
79,Aqui cabia a @brunapolesport voando né @vanessavicentefono.,False,social,CwxqCNTLzSi,0
80,Love it 😍😍😍😍,False,social,CwxqCNTLzSi,0
81,🐐 🐐 @alisa_krystal,False,social,CwxqCNTLzSi,0
82,For the girlies!!!❤️❤️❤️,False,social,CwxqCNTLzSi,0
83,Yesss! Love this 🙏🏾🫶🏾,False,social,CwxqCNTLzSi,0
84,❤️❤️❤️,False,social,CwxqCNTLzSi,0
85,👏👏👏👏,False,social,CwxqCNTLzSi,0
86,😍😍😍😍😍😍😍,False,social,CwxqCNTLzSi,0
87,😍😍😍😍😍😍😍,False,social,CwxqCNTLzSi,0
88,💥💥💥💥,False,social,CwxqCNTLzSi,0
89,The best brand❤️❤️❤️,False,social,CwxqCNTLzSi,0
90,Love this!!!!!,False,social,CwxqCNTLzSi,0
91,👉 🅽🅾🆆 🅾🅽🅻🅸🅽🅴 🆂🅴🆁🆅🅸🅲🅴 🅰🆅🅰🅸🅻🅰🅱🅻🅴 ❤️❤️✅✅✅,False,social,CwxqCNTLzSi,0
92,😍🔥😍,False,social,CwxqCNTLzSi,0
93,❤️,False,social,CwxqCNTLzSi,0
94,Absolutely true ❤️🔥,False,social,CwxqCNTLzSi,0
95,🏋️‍♂️💪 Financial Support for Starting a Gym 💪🏋️‍♀️,False,social,CwxqCNTLzSi,0
96,"Que paja los nenes de ahora, hacen promoción de esto y lo otro y en 2 días ganan mucha plata, yo con apenas 10 años ya tenía mi celular",False,social,CwxqCNTLzSi,0
97,Goooo girls 👏🔥,False,social,CwxqCNTLzSi,0
98,Yes,False,social,CwxqCNTLzSi,0
99,aswecv,False,social,CwxqCNTLzSi,0
100,❤️👏,False,social,CwxqCNTLzSi,0
101,❤️❤️❤️,False,social,CwxqCNTLzSi,0
102,"@nike We want you to make Chanyeol, member of EXO, the kings of K-pop, @real__pcy 🔥🔥🔥🔥🔥🔥🔥🔥🔥",False,social,CwxqCNTLzSi,0
103,W O W 🙌🏽♥️🫶🏼,False,social,CwxqCNTLzSi,0
104,Loving,False,social,CwxqCNTLzSi,0
105,احسنت,False,social,CwxqCNTLzSi,0
106,❤️🙃,False,social,CwxqCNTLzSi,0
107,❤️,False,social,CwxqCNTLzSi,0
108,Loveeeee thisssss aweeee the babies 😍,False,social,CwxqCNTLzSi,0
109,⚡️👑⚡️,False,social,CwxqCNTLzSi,0
110,👏👏👏Nike amo❤️,False,social,CwxqCNTLzSi,0
111,Maravillosa ❤️❤️❤️,False,social,CwxqCNTLzSi,0
112,✅,False,social,CwxqCNTLzSi,0
113,❤️,False,social,CwxqCNTLzSi,0
114,❤️❤️,False,social,CwxqCNTLzSi,0
115,🙌🏽🫶🏽,False,social,CwxqCNTLzSi,0
116,🔥🔥🔥,False,social,CwxqCNTLzSi,0
117,Nice message,False,social,CwxqCNTLzSi,0
118,Let’s get it ladies 🙌🔥🔥⚡️,False,social,CwxqCNTLzSi,0
119,Amazing ad even better message 👏🏽👏🏽,False,social,CwxqCNTLzSi,0
120,"Consegui cria um Robo que manda sinal co mais de 90% de acertividade na roleta, e incrivel, ele ja esta operando a alguns dias e teve 1 loss a cada 14 rodadas, agora fico rico e compro so os pano da nike😂😂😂, eu vo cria um grupo FREE pra todos q quiser ve os sinais e acompanha pra ve como ele trabalha fico feliz em compartilha",False,social,CwxqCNTLzSi,0
121,"The best thing is that people don't realize that some medical experts have a spiritual aspect to them that they may use to enlighten and open people's minds to God. Everyone is aware that I can only receive guidance from God, but as @dr.otas has shown, there are instances when you can succeed on your own.",False,social,CwxqCNTLzSi,0
122,🔥🔥🔥 check my story😍😍😍,False,social,CwxqCNTLzSi,0
123,Obviously love this.,False,social,CwxqCNTLzSi,0
124,❤️😍❤️😍😍😍❤️😍❤️👏👏❤️👏❤️❤️👏,False,social,CwxqCNTLzSi,0
125,3 TageGefällt 1 MalAntworten,False,social,CwxqCNTLzSi,0
126,😍❤️😍❤️😍😍😍❤️❤️😍😍❤️🔥❤️🔥❤️🔥❤️🔥❤️🔥🔥❤️🔥❤️🔥❤️🔥❤️🔥😍😍🙌😍🔥,False,social,CwxqCNTLzSi,0
127,🔥😍,False,social,CwxqCNTLzSi,0
128,🥂,False,social,CwxqCNTLzSi,0
129,Nike love you jaan,False,social,CwxqCNTLzSi,0
130,🥂,False,social,CwxqCNTLzSi,0
131,🥰 Very Nice ! ❤️ Nike,False,social,CwxqCNTLzSi,0
132,😍😍,False,social,CwxqCNTLzSi,0
133,Odpp'''❤️❤️❤️,False,social,CwxqCNTLzSi,0
134,Available,False,social,CwxqCNTLzSi,0
135,Jiska 8 inch h wo like kare 😘✨,False,social,CwxqCNTLzSi,0
136,❤️❤️,False,social,CwxqCNTLzSi,0
137,😮,False,social,CwxqCNTLzSi,0
138,❤️❤️,False,social,CwxqCNTLzSi,0
139,😍😍,False,social,CwxqCNTLzSi,0
140,"I'm so happy to have my lover back again after some months which we were separated. I never thought we will live a happy life together again but today I am glad for what @spiritualist_obemen did for me, here's your solution if you need any help also"" in your marriage / relationship @spiritualist_obemen",False,social,CwxqCNTLzSi,0
141,🅆🄾 🄺🄰🅈 🄷🄰🄸 🄲🄾🅆 🐄 4 🄷🄰🄸 🄰🅄🅁 🄼🄴🅁🄴 🄿🄰🅂🅂 2 🄷🄰🄸 🄹🄰🄻🄳🄸 🄱🄰🅃🄰🄾😂😂,False,social,CwxqCNTLzSi,0
142,"Красивые девочки, ничего не скажешь .",False,social,CwxqCNTLzSi,0
143,❤️❤️,False,social,CwxqCNTLzSi,0
144,🔥🙌🔥🙌🔥🙌🔥,False,social,CwxqCNTLzSi,0
145,❤️❤️,False,social,CwxqCNTLzSi,0
146,We all should encourage them,False,social,CwxqCNTLzSi,0
147,❤️❤️❤️,False,social,CwxqCNTLzSi,0
148,❤️,False,social,CwxqCNTLzSi,0
149,😍,False,social,CwxqCNTLzSi,0
150,❤️,False,social,CwxqCNTLzSi,0
151,@jesskarate2023,False,social,CwxqCNTLzSi,0
152,❤️,False,social,CwxqCNTLzSi,0
153,❤️,False,social,CwxqCNTLzSi,0
154,😘Always Available😘,False,social,CwxqCNTLzSi,0
155,❤️❤️❤️❤️❤️👏,False,social,CwxqCNTLzSi,0
156,🔥🔥🔥,False,social,CwxqCNTLzSi,0
157,🔥You can experience the most pleasure and relaxation with yoga in amazing hotel in The coastal city of Narbonne in the south of France 🥂🌴🌊🧘‍♀️🇫🇷 coming soon …….. 🔥,False,social,CwxqCNTLzSi,0
158,YESSS GIRLS ✔️🤩🤩🤩💃🏾💃🏾,False,social,CwxqCNTLzSi,0
159,💕✨,False,social,CwxqCNTLzSi,0
160,❤️❤️❤️❤️,False,social,CwxqCNTLzSi,0
161,Love this❤️❤️,False,social,CwxqCNTLzSi,0
162,"💰💰💰💰Today, the group newly established a koi lottery draw, get ready for the lucky little hands, come to the draw💰💰💰💰",False,social,CwxqCNTLzSi,0
163,Ghar par akeli hu 😘😘😘😘😘😘,False,social,CwxqCNTLzSi,0
164,😍,False,social,CwxqCNTLzSi,0
165,😍,False,social,CwxqCNTLzSi,0
166,😍,False,social,CwxqCNTLzSi,0
167,😍,False,social,CwxqCNTLzSi,0
168,Mood on 🙌❤️,False,social,CwxqCNTLzSi,0
169,❤️,False,social,CwxqCNTLzSi,0
170,😍,False,social,CwxqCNTLzSi,0
171,Album available ❤️,False,social,CwxqCNTLzSi,0
172,🔥,False,social,CwxqCNTLzSi,0
173,Available,False,social,CwxqCNTLzSi,0
174,😍😍😍😍,False,social,CwxqCNTLzSi,0
175,😍🔥🙌,False,social,CwxqCNTLzSi,0
176,👏👏👏👏👏,False,social,CwxqCNTLzSi,0
177,👏🏾👏🏾👏🏾,False,social,CwxqCNTLzSi,0
178,"People??? So generic. How about your mother's tell you that!!! Because women from generation to generation pass these things to each other. So, who are you actually pointing this video at?",False,social,CwxqCNTLzSi,0
179,"As Believers/Christians in the Lord, we must look at this and see the wrong in it especially in this culture, time and generation. My prayer as Women of the Heavenly Father is that we are leading young girls back to the word of the Heavenly Father for confidence, strength and power. 🙏🏽❤️",False,social,CwxqCNTLzSi,0
180,❤️,False,social,CwxqCNTLzSi,0
181,🔥,False,social,CwxqCNTLzSi,0
182,Ничего против баб но что то я не припомню подобного контента для пацанов,False,social,CwxqCNTLzSi,0
183,@cristiano suii,False,social,CwxqCNTLzSi,0
184,👏👏👏💕,False,social,CwxqCNTLzSi,0
185,#دایرکت,False,social,CwxqCNTLzSi,0
186,They tell men the same thing,False,social,CwxqCNTLzSi,0
187,Hi,False,social,CwxqCNTLzSi,0
188,Yes yes yes ❤️🔥✨🙏🏼,False,social,CwxqCNTLzSi,0
189,Love this! ❤️,False,social,CwxqCNTLzSi,0
190,Hello,False,social,CwxqCNTLzSi,0
191,Such a warm and inspirational marketing ad! When life teaches one to be a particular way; but the beauty is simply being you! @Nike you have one million and above likes from me!,False,social,CwxqCNTLzSi,0
192,😍,False,social,CwxqCNTLzSi,0
193,@nike BEAUT🔥,False,social,CwxqCNTLzSi,0
194,❤️❤️❤️,False,social,CwxqCNTLzSi,0
195,https://instagram.com/mahadev_fashion09?utm_source=qr&igshid=OGU0MmVlOWVjOQ%3D%3D,False,social,CwxqCNTLzSi,0
196,Please share the brand,False,social,CwxqCNTLzSi,0
197,❤️❤️,False,social,CwxqCNTLzSi,0
198,Sort out the Holland kit please 🔥,False,social,CwxqCNTLzSi,0
199,The best🔥🔥,False,social,CwxqCNTLzSi,0
200,😍😍😍😍🧸🧸🧸🎈🎈🎈,False,social,CwxqCNTLzSi,0
201,@stock.tigermobile,False,social,CwxqCNTLzSi,0
202,Virtue signaling at its best,False,social,CwxqCNTLzSi,0
203,H.R.1154 – The Stop Forced Organ Harvesting Act of 2023 was passed on March 27.,False,social,CwxqCNTLzSi,0
204,Nice,False,social,CwxqCNTLzSi,0
205,🔥🔥,False,social,CwxqCNTLzSi,0
206,🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
207,😍🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
208,https://www.youtube.com/@motivation96710,False,social,CwxqCNTLzSi,0
209,"Why such a few White People, Nike cuckolds? White Supremacy rules, mf",False,social,CwxqCNTLzSi,0
210,YES YES & YES ❤️,False,social,CwxqCNTLzSi,0
211,Beautiful 🔥,False,social,CwxqCNTLzSi,0
212,Adam Calhoun we need your response 🙏,False,social,CwxqCNTLzSi,0
213,😮😮,False,social,CwxqCNTLzSi,0
214,اگه می خواید با تاریخچه هوش مصنوعی آشنا بشید از پیج من دیدن کنید 👋,False,social,CwxqCNTLzSi,0
215,Adoro a nike,False,social,CwxqCNTLzSi,0
216,@adidasbrasil,False,social,CwxqCNTLzSi,0
217,Fatal el nuevo servicio de entregas en Nike España,False,social,CwxqCNTLzSi,0
218,🔥👏,False,social,CwxqCNTLzSi,0
219,😂😂,False,social,CwxqCNTLzSi,0
220,https://t.me/+Ey5dBn2TpGozNTk8,False,social,CwxqCNTLzSi,0
221,What did y’all tell Allyson Felix and female collegiate athletes??,False,social,CwxqCNTLzSi,0
222,who else thought the girl on the skateboard fell,False,social,CwxqCNTLzSi,0
223,https://rupee4click.com/88lq2,False,social,CwxqCNTLzSi,0
224,who else thought the girl on the skateboard fell,False,social,CwxqCNTLzSi,0
225,😍😍😍😍👏👏👏👏👏👏👏,False,social,CwxqCNTLzSi,0
226,Just do it ❤️,False,social,CwxqCNTLzSi,0
227,❤️ @misskalli_,False,social,CwxqCNTLzSi,0
228,👌👌👌,False,social,CwxqCNTLzSi,0
229,nobody cares,False,social,CwxqCNTLzSi,0
230,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
231,ARIIII,False,social,CwxqCNTLzSi,0
232,❤️❤️❤️,False,social,CwxqCNTLzSi,0
233,So awesome to see the future generation of strong girls in such a fun project! 🙌🏽,False,social,CwxqCNTLzSi,0
234,Yesssss!!! Love this so much!,False,social,CwxqCNTLzSi,0
235,❤️❤️❤️,False,social,CwxqCNTLzSi,0
236,❤️,False,social,CwxqCNTLzSi,0
237,Go girls❤️,False,social,CwxqCNTLzSi,0
238,❤️❤️❤️,False,social,CwxqCNTLzSi,0
239,"Yeah, you got it. That's the mindset of an athlete. Keep going. 👍",False,social,CwxqCNTLzSi,0
240,❤️❤️❤️,False,social,CwxqCNTLzSi,0
241,🔥🔥🔥,False,social,CwxqCNTLzSi,0
242,Do it for yourself 🤜🏻🤛🏻🤍🍀,False,social,CwxqCNTLzSi,0
243,❤️❤️❤️,False,social,CwxqCNTLzSi,0
244,❤️,False,social,CwxqCNTLzSi,0
245,👏,False,social,CwxqCNTLzSi,0
246,shut up lil nigga,False,social,CwxqCNTLzSi,0
247,😎,False,social,CwxqCNTLzSi,0
248,Nope,False,social,CwxqCNTLzSi,0
249,"Education, theoretical, practical, and executive, at the same time for the elite of the world in this profession,",False,social,CwxqCNTLzSi,0
250,∞,False,social,CwxqCNTLzSi,0
251,🔥,False,social,CwxqCNTLzSi,0
252,"Oh my god I thought boys didn't hear this all the time too except from ""pull your hair back""",False,social,CwxqCNTLzSi,0
253,❤️❤️❤️❤️,False,social,CwxqCNTLzSi,0
254,Gostei legal parabéns 🙌👏❤️❤️❤️,False,social,CwxqCNTLzSi,0
255,"""People tell girls to: [starts refering things that parents say to boys and girls]"" 🤡",False,social,CwxqCNTLzSi,0
256,Be they women you want to be a strong women ❤️,False,social,CwxqCNTLzSi,0
257,ZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ,False,social,CwxqCNTLzSi,0
258,🔥,False,social,CwxqCNTLzSi,0
259,@ag.planet052,False,social,CwxqCNTLzSi,0
260,YES YES YES !!!!,False,social,CwxqCNTLzSi,0
261,I love this 💪🏽🙌🏽👏🏽,False,social,CwxqCNTLzSi,0
262,🔥🔥🔥🔥,False,social,CwxqCNTLzSi,0
263,🔥🔥Lit,False,social,CwxqCNTLzSi,0
264,❤️❤️❤️,False,social,CwxqCNTLzSi,0
265,Good to see you using actual girls.,False,social,CwxqCNTLzSi,0
266,Sir I am manufacturer I hope we can work in future together,False,social,CwxqCNTLzSi,0
267,❤️,False,social,CwxqCNTLzSi,0
268,1 TagAntworten,False,social,CwxqCNTLzSi,0
269,c1bc @donaldgreencmwxevrwyq,False,social,CwxqCNTLzSi,0
270,c1bc @barbaragonzalezpgywttywya,False,social,CwxqCNTLzSi,0
271,❤️😍,False,social,CwxqCNTLzSi,0
272,"In 2023, I feel like the stereotypes listed at the beginning aren’t really common place any longer. I feel the encouraging things said at the end better represent where we are today, and I’m happy for that.",False,social,CwxqCNTLzSi,0
273,👏🔥,False,social,CwxqCNTLzSi,0
274,o,False,social,CwxqCNTLzSi,0
275,o,False,social,CwxqCNTLzSi,0
276,پیوند ابروهات رو تبریک میگم 💀,False,social,CwxqCNTLzSi,0
277,Suger mommy and daddy you are welcome to join me 💕🙏🙏💜😎🤯,False,social,CwxqCNTLzSi,0
278,❤️,False,social,CwxqCNTLzSi,0
279,😍😍😍,False,social,CwxqCNTLzSi,0
280,"Love the suggestion of ""Sit still"". With kids. Who you kidding 😊😊😊😊😊",False,social,CwxqCNTLzSi,0
281,Adarsh adarsh,False,social,CwxqCNTLzSi,0
282,❤️❤️❤️,False,social,CwxqCNTLzSi,0
283,Hi,False,social,CwxqCNTLzSi,0
284,https://www.coinpayu.com/?r=HassnaAb123,False,social,CwxqCNTLzSi,0
285,https://www.coinpayu.com/?r=HassnaAb123,False,social,CwxqCNTLzSi,0
286,❤️❤️,False,social,CwxqCNTLzSi,0
287,Read book ;),False,social,CwxqCNTLzSi,0
288,yeah all what u just said is ok..thsy been told that too,False,social,CwxqCNTLzSi,0
289,*💰Multiplication* *d'argent*/Retour affectif,False,social,CwxqCNTLzSi,0
290,🙌🔥,False,social,CwxqCNTLzSi,0
291,what year do you think we live in?,False,social,CwxqCNTLzSi,0
292,"Don't buy shoes in nike! In Argentina I bought one pair and they last less than 6 months. I have a pair of shoes of EVERLAST since 2018 and they are still ok!!! And are cheapier than nike ones. This brand is not good anymore, don’t waste your money!",False,social,CwxqCNTLzSi,0
293,❤️❤️,False,social,CwxqCNTLzSi,0
294,Omg! 😍 the first take!,False,None,CvkaF_ipOJg,0
295,"*crying* a dream come true!! words can’t describe how grateful i am for this amazing opportunity and for meeting the most amazing, talented, hardworking and inspiring women 😭💛💛",False,None,CvkaF_ipOJg,114
296,Imagine a white woman in a nike advert,False,None,CvkaF_ipOJg,2
297,THANK YOUUUU NIKEEEEE!,False,None,CvkaF_ipOJg,63
298,Heyyy great to see some pole moves in there!,False,None,CvkaF_ipOJg,26
299,Amazing!!! I loved Pole sport. ❤️,False,None,CvkaF_ipOJg,3
300,This is beautiful ❤️❤️❤️,False,None,CvkaF_ipOJg,7
301,💖💖💖,False,None,CvkaF_ipOJg,10
302,"such an HONOUR to be part of this, surrounded by incredible women, a core memory for life 💖🌊✨",False,None,CvkaF_ipOJg,23
303,Love seeing strong women represent.,False,None,CvkaF_ipOJg,18
304,🔥❤️ finally got my universa. I’m a medium support girl !,False,None,CvkaF_ipOJg,11
305,Proudest work of my life. What an honour 🥰💖🥰,False,None,CvkaF_ipOJg,15
306,"Absolutely hypnotic! Such a beautiful intertwining of personalities, disciplines and aspirations ✨🌏",False,None,CvkaF_ipOJg,0
307,❤️❤️❤️,False,None,CvkaF_ipOJg,65
308,TRULY SO SO GRATEFUL TO BE IN THIS *ICONIC* MOMENT. PROUD AND SO HONOURED TO HAVE SHARED IT WITH EVERY SINGLE ONE OF THESE QUEENS + @nikewomen FOR CREATING THIS FOR THE YOUNGER ONES. HERES TO INSPIRING WOMEN FOREVER 💗💗😭🥹✨ BEST TEAM EVER 🫶🏾🫂💅🏾✨,False,None,CvkaF_ipOJg,16
309,❤️,False,None,CvkaF_ipOJg,8
310,I feel blessed to have met each and every one of you! Still carry all our conversations in my heart. Can’t wait until we cross paths again❤️,False,None,CvkaF_ipOJg,37
311,S/O the whole team for this masterpiece! Wow 🤩🚀😍,False,None,CvkaF_ipOJg,22
312,"The models you use is too young, then also the cloths.",False,None,CvkaF_ipOJg,0
313,Finally 😍 ! So so so happy and proud of this 😍. Blessed to have been a part of this experience ans message. Only love and strength here 🔥🙌🏽❤️,False,None,CvkaF_ipOJg,14
314,Wowwwww 👏👏👏 chilllsss!!,False,None,CvkaF_ipOJg,7
315,❤️,False,None,CvkaF_ipOJg,75
316,@yanessagomes 🔥🔥🔥🔥 slay girl 😍,False,None,CvkaF_ipOJg,2
317,Finally!! We are here! What a shoot and squad! Thank you for the never ending love Swoosh fam 🩵💌💓💞🩵,False,None,CvkaF_ipOJg,35
318,The choreography and production of this is incredible!,False,None,CvkaF_ipOJg,16
319,🔥🔥🔥🔥🔥🔥 YASSSSS!!,False,None,CvkaF_ipOJg,25
320,Yes 🙌🏼 😍🔥,False,None,CvkaF_ipOJg,3
321,İlk,False,None,CvkaF_ipOJg,2
322,"Sooooo proud @intysar & @idiley, our superstars!!! 😍🔥",False,None,CvkaF_ipOJg,3
323,👏🏻👏🏻All good 👏🏻👏🏻will done 👏🏻👏🏻👏🏻👏🏻,False,None,CvkaF_ipOJg,4
324,Omggg finally 🥹💗,False,None,CvkaF_ipOJg,10
325,Just beautiful,False,None,CvkaF_ipOJg,6
326,❤️❤️❤️,False,None,CvkaF_ipOJg,17
327,🦋🦋🦋🦋🦋,False,None,CvkaF_ipOJg,16
328,A perfect Masterpiece 🫶🏽💫,False,None,CvkaF_ipOJg,23
329,Fantastic 🔥,False,None,CvkaF_ipOJg,4
330,🧡💓🧡,False,None,CvkaF_ipOJg,3
331,"😍😍😍 thanks for this, I feel so blessed!!!",False,None,CvkaF_ipOJg,6
332,Thank uuuuu ❤️,False,None,CvkaF_ipOJg,8
333,SO BEAUTIFUL,False,None,CvkaF_ipOJg,4
334,❤️❤️❤️🔥🔥🔥,False,None,CvkaF_ipOJg,3
335,❤️,False,None,CvkaF_ipOJg,9
336,🔥🔥🔥🔥,False,None,CvkaF_ipOJg,3
337,🔥🔥🔥🔥,False,None,CvkaF_ipOJg,3
338,🔥🔥🔥🔥,False,None,CvkaF_ipOJg,4
339,🔥🔥,False,None,CvkaF_ipOJg,5
340,😘 Always Available 😘,False,None,CvkaF_ipOJg,4
341,"Thieves!!! Untasted website, they deducted money from my card without my permission!!!",False,None,CvkaF_ipOJg,5
342,😮,False,None,CvkaF_ipOJg,1
343,🤍🇦🇴,False,None,CvkaF_ipOJg,6
344,Qual a música?,False,None,CvkaF_ipOJg,5
345,So proud to be a part of this. Absolute goosebumps being surrounded by all these powerful women. So grateful 💫,False,None,CvkaF_ipOJg,39
346,To the thieves at nike. I bought 3 gift cards from NY store each worth 200 dollars and none of the three is working on ur trash website. Have shame,False,None,CvkaF_ipOJg,10
347,🔥🔥🔥❤️❤️❤️,False,None,CvkaF_ipOJg,1
348,Beautiful,False,None,CvkaF_ipOJg,2
349,THANK YOU SO MUCH ❤️❤️❤️ NIKEEEE,False,None,CvkaF_ipOJg,5
350,@pwlzmlk So gut!,False,None,CvkaF_ipOJg,0
351,🔥,False,None,CvkaF_ipOJg,1
352,@yanessagomes 👏🏾👏🏾👏🏾🇦🇴,False,None,CvkaF_ipOJg,1
353,❤️❤️,False,None,CvkaF_ipOJg,1
