ID,Text,Is_Activism,Category,Post_Id,Like_Count
27,Insane that ben and Jerry's continues to promote it's ice cream while it produces and profits from living and working on what they call stolen land. Why does anyone support their business?,False,None,CvvOTwjN5Ky,3
28,"Half baked, just like your marketing team.",False,None,CvvOTwjN5Ky,2
29,Still operating your multi million dollar for profit business on stolen land? When will Ben and Jerry's take action and return their land to the natives??? 😫😫😫😫,False,None,CvvOTwjN5Ky,8
30,#boycottbenandjerrys because their owners @unilever won't stop giving #Putin money,False,None,CvvOTwjN5Ky,2
31,@benandjerrys i know how political you are in telling us how to think. How do you feel about child mutilation? Gender transitions for underage kids?,False,None,CvvOTwjN5Ky,4
32,"Ben and Jerry's, please set an example for everyone and give all land you own to local tribes. It's the right thing to do!",False,None,CvvOTwjN5Ky,10
33,Ben & Jerry's has not yet publicly responded to calls to return the land its headquarters is situated on.,False,None,CvvOTwjN5Ky,0
34,"what you call camping, indigenous people call life. a life they can’t have with you on their stolen land. give it back ben. you too jerry.",False,None,CvvOTwjN5Ky,1
35,"Better flavor, Half Asses! B = 1/2 Ass and J = the other 1/2 Ass. The 2 together don't add up to the whole ASSES THAT THEY ARE! How's on top? I guess it doesn't matter because when you have 2 ASSES mate they produce a Mule who can't reproduce. That's a real relief though!",False,None,CvvOTwjN5Ky,1
36,What is special about Tillamook Ice Cream?,False,None,CvvOTwjN5Ky,0
37,"A product of a foreign company that spreads anti-American propaganda. They talk crap while they take your money. Their other products: Dove, Hellmann’s, Klondike. Not for me.",False,None,CvvOTwjN5Ky,11
38,Jerry is hairy,False,None,CvvOTwjN5Ky,0
39,"Better name, Half Ss",False,None,CvvOTwjN5Ky,0
40,🤢🤢🤢,False,None,CvvOTwjN5Ky,1
41,I bet the natives would love to go camping on the land that you stole. Sitting next to a freezer full of ice cream isn't camping. That's called leaving a carbon footprint in an urban environment.,False,None,CvvOTwjN5Ky,7
42,🗑️🗑️🗑️,False,None,CvvOTwjN5Ky,4
43,Yummy,False,None,CvvOTwjN5Ky,0
44,Camping. Is borrowing land. You should know this.,False,None,CvvOTwjN5Ky,2
45,You guys suck. When are you leaving Indian soil?,False,None,CvvOTwjN5Ky,1
46,This is a pint of diabetes and obesity. This is cancer every bit as much as cigarettes. And this is a company as greedy as any other and they hate America. 🤮,False,None,CvvOTwjN5Ky,0
47,Stop stealing land from indigenous tribes. Give your HQ back now.,False,None,CvvOTwjN5Ky,11
48,New Flavor Turds and Why can't you give the stole land back to the Indians? BJs,False,None,CvvOTwjN5Ky,6
49,Fkn Racists,False,None,CvvOTwjN5Ky,0
50,"Give the land back, that is all.",False,None,vptUf5O-jO,3
51,Are you returning stolen land?,False,None,vptUf5O-jO,6
52,Return the stolen land you have taken from the native Americans. Do the right thing. Unless you were virtue signaling 🤷‍♂️🤷‍♂️🤷‍♂️,False,None,vptUf5O-jO,7
53,"Hmmmmm, doesn't seem like anyone really cares about making a guess, we are still waiting for you to acknowledge what you wrote on July 4th. I think it'd be best for you to quit making post because we aren't going to quit until you answer the BIG question.",False,None,vptUf5O-jO,2
54,Keep supporting the right causes! Ben & Jerry’s is awesome! ✊,False,None,vptUf5O-jO,1
55,33,False,None,vptUf5O-jO,0
56,I need a Ben and Jerry’s shovel to eat my ice cream!,False,None,vptUf5O-jO,12
57,How about your parent company Unilever removing its operations in Russia. Or does this company support genocide as well as land grabs.,False,None,vptUf5O-jO,10
58,This is my favorite ice cream,False,None,vptUf5O-jO,5
59,Is this what you want to feed your kids? Sugar and more sugar and fat? This is a pack of cigarettes in a different package.,False,None,vptUf5O-jO,1
60,So what's going on with Ben and Jerry's returning their land back in Vermont? The Abenaki Nation want it back,False,None,vptUf5O-jO,13
61,Show the world you stand by what you say and return your stolen lands!,False,None,vptUf5O-jO,2
62,This account definitely does more harm than good for ben and Jerry’s,False,None,vptUf5O-jO,1
63,Its time for this company to leave the US for good!,False,None,vptUf5O-jO,1
64,@mrskrufka 27 more than Tillamanook,False,None,vptUf5O-jO,0
65,"Give the land back, that is all.",False,None,vptUf5O-jO,3
66,Are you returning stolen land?,False,None,vptUf5O-jO,6
67,Return the stolen land you have taken from the native Americans. Do the right thing. Unless you were virtue signaling 🤷‍♂️🤷‍♂️🤷‍♂️,False,None,vptUf5O-jO,7
68,Keep supporting the right causes! Ben & Jerry’s is awesome! ✊,False,None,vptUf5O-jO,1
69,"Hmmmmm, doesn't seem like anyone really cares about making a guess, we are still waiting for you to acknowledge what you wrote on July 4th. I think it'd be best for you to quit making post because we aren't going to quit until you answer the BIG question.",False,None,vptUf5O-jO,2
70,How about your parent company Unilever removing its operations in Russia. Or does this company support genocide as well as land grabs.,False,None,vptUf5O-jO,10
71,33,False,None,vptUf5O-jO,0
72,I need a Ben and Jerry’s shovel to eat my ice cream!,False,None,vptUf5O-jO,12
73,So what's going on with Ben and Jerry's returning their land back in Vermont? The Abenaki Nation want it back,False,None,vptUf5O-jO,13
74,This is my favorite ice cream,False,None,vptUf5O-jO,5
75,Is this what you want to feed your kids? Sugar and more sugar and fat? This is a pack of cigarettes in a different package.,False,None,vptUf5O-jO,1
76,Show the world you stand by what you say and return your stolen lands!,False,None,vptUf5O-jO,2
77,This account definitely does more harm than good for ben and Jerry’s,False,None,vptUf5O-jO,1
78,Its time for this company to leave the US for good!,False,None,vptUf5O-jO,1
79,@mrskrufka 27 more than Tillamanook,False,None,vptUf5O-jO,0
80,"@benandjerrys why are you ignoring the plight of the indigenous people who are asking for their land back? You posted that America should give the land back, why are you not? I’m confused, please stop ignoring their plight",False,None,vptUf5O-jO,5
81,At least this post isn’t political,False,None,vptUf5O-jO,1
82,When is Ben & Jerry’s returning the stolen indigenous land their HQ sits on?,False,None,vptUf5O-jO,2
83,Have you given back the land your HQ is built on yet?,False,None,vptUf5O-jO,1
84,"Once again ben and Jerry’s, no one cares about your virtue signaling 🤦",False,None,vptUf5O-jO,2
85,Ben & Jerry's has not yet publicly responded to calls to return the land its headquarters is situated on.,False,None,vptUf5O-jO,0
86,This is giving me stolen land company activity,False,None,vptUf5O-jO,1
87,Land back,False,None,vptUf5O-jO,1
88,Is that 28 days until you give your land back to the natives?,False,None,vptUf5O-jO,1
89,Please dont buy this ice cream is contaminated with stolen land head quarters. Plus it tastes like poop. To top it off. This company hates America,False,None,vptUf5O-jO,3
90,BJs can count big time especially when they are getting benefits from land the stole from the Indians! Try and set up an ice cream shop in the Westbank to see how many Israelis buy your products 🤔,False,None,vptUf5O-jO,3
91,Have you ever wondered how many commies run b&j?,False,None,vptUf5O-jO,3
92,"Owned by Unilever, a foreign company distributing anti-American propaganda. I don’t want your ice cream, Dove soap, Hellmanns mayo, Klondike bars. Your not even an American company. Go stir up crap on your own land.",False,None,vptUf5O-jO,5
93,"Sorry, but I can't buy your artery hardening ice cream until you return every bit of stolen land and apologize to the Natives you stole it from.",False,None,vptUf5O-jO,4
94,"Business is good, if you start with stolen property.",False,None,vptUf5O-jO,3
95,7 Wo.Gefällt 2 MalAntworten,False,None,vptUf5O-jO,0
96,Please give any land you own back to tribes... don't be hypocrites. Lead by example,False,None,vptUf5O-jO,4
97,So delicious!❤️❤️❤️,False,None,vptUf5O-jO,0
98,Bring back the sweet like sugar cookie dough core plzzz 😭🫶🏻🫶🏻,False,None,vptUf5O-jO,0
99,i guessed 27!!!,False,None,vptUf5O-jO,0
100,I need proof.... 🤤 🤤,False,None,vptUf5O-jO,0
101,I need a shovel but with longer handle,False,None,vptUf5O-jO,0
102,❤️,False,None,vptUf5O-jO,0
103,Poop ice cream,False,None,vptUf5O-jO,0
104,People u consume this company's ice cream does not love the red white and blue!,False,None,vptUf5O-jO,0
105,We guessed 27 of course 🩵,False,None,vptUf5O-jO,0
106,SLAVA UKRAINE 💙💛,False,None,vptUf5O-jO,0
107,When do the Abenaki get their land back?,False,None,vptUf5O-jO,0
108,Yummy👌👌👌👌👌,False,None,vptUf5O-jO,0
109,"Vaseline, Dove, Hellmann’s, Axe.",False,None,vptUf5O-jO,0
110,Yum,False,None,vptUf5O-jO,0
111,What is special about Tillamook Ice Cream?,False,None,vptUf5O-jO,0
112,Who ate the leftover ice cream?!,False,None,vptUf5O-jO,0
113,@blue_bunny is way better.,False,None,vptUf5O-jO,0
114,What happened to the ice cream,False,None,vptUf5O-jO,0
115,@benandjerrys so you’re telling me that there’s over 2 dozen chunks of cookie madness in just 1 little pint of ice cream? That’s actually pretty crazy because I actually thought it was a little more than that. Thank you for the info! 🐄🍦👍,False,None,vptUf5O-jO,0
116,That fridge is on stolen land,False,None,vptUf5O-jO,0
117,Nice ! Good tip for the icecream pop But i prefer benjerry's icecream without any topping 😍😍❤️❤️,False,None,Cvh91fVLxIo,2
118,Yummy. Have a nice weekend everyone.,False,None,Cvh91fVLxIo,2
119,I was like NOOOOOI!!! Then I was like YEEESSSSSS!!! 😂,False,None,Cvh91fVLxIo,1
120,"FIRST OF ALL, NO BEN AMD JERRY’S SLANDER WILL BE TOLERATED!",False,None,Cvh91fVLxIo,1
121,Thanks for raising awareness for the indigenous community!,False,None,Cvh91fVLxIo,22
122,Anybody else cringe like me when you see wooden sticks being used? Gag,False,None,Cvh91fVLxIo,0
123,Is this icecream made in stolen lands?,False,None,Cvh91fVLxIo,9
124,Can y’all stop exploiting animals? Drop the animal ingredients from your products and go vegan already!,False,None,Cvh91fVLxIo,10
125,Giving your Vermont land back yet? I guess lip service/ virtual signaling is the extent of your convictions. Not buying this stuff anymore.. 👎🏻👎🏻👎🏻,False,None,Cvh91fVLxIo,3
126,Ohhhh look at these @kbillings22,False,None,Cvh91fVLxIo,0
127,@haleymjane this might be an interesting hack for popsicles for residents.,False,None,Cvh91fVLxIo,1
128,I am loving 🥰 @blue_bunny ice cream these days!! If you don’t know about their ice cream you should!,False,None,Cvh91fVLxIo,2
129,@shannonmacika,False,None,Cvh91fVLxIo,1
130,@benandjerrys you should design one with a hammer and sickle!,False,None,Cvh91fVLxIo,4
131,Nice ! Good tip for the icecream pop But i prefer benjerry's icecream without any topping 😍😍❤️❤️,False,None,Cvh91fVLxIo,2
132,Yummy. Have a nice weekend everyone.,False,None,Cvh91fVLxIo,2
133,"FIRST OF ALL, NO BEN AMD JERRY’S SLANDER WILL BE TOLERATED!",False,None,Cvh91fVLxIo,9
134,I was like NOOOOOI!!! Then I was like YEEESSSSSS!!! 😂,False,None,Cvh91fVLxIo,1
135,Thanks for raising awareness for the indigenous community!,False,None,Cvh91fVLxIo,22
136,Anybody else cringe like me when you see wooden sticks being used? Gag,False,None,Cvh91fVLxIo,0
137,Is this icecream made in stolen lands?,False,None,Cvh91fVLxIo,9
138,Can y’all stop exploiting animals? Drop the animal ingredients from your products and go vegan already!,False,None,Cvh91fVLxIo,10
139,So you stopped with the anti american/racist propaganda? 🤔,False,None,Cvh91fVLxIo,2
140,Ohhhh look at these @kbillings22,False,None,Cvh91fVLxIo,0
141,@haleymjane this might be an interesting hack for popsicles for residents.,False,None,Cvh91fVLxIo,1
142,I am loving 🥰 @blue_bunny ice cream these days!! If you don’t know about their ice cream you should!,False,None,Cvh91fVLxIo,2
143,@shannonmacika,False,None,Cvh91fVLxIo,1
144,@benandjerrys you should design one with a hammer and sickle!,False,None,Cvh91fVLxIo,4
145,Giving your Vermont land back yet? I guess lip service/ virtual signaling is the extent of your convictions. Not buying this stuff anymore.. 👎🏻👎🏻👎🏻,False,None,Cvh91fVLxIo,3
146,"No thanks, only eat ice cream made in America!",False,None,Cvh91fVLxIo,1
147,Let's DIY Real Estate and give your land back to the natives,False,None,Cvh91fVLxIo,13
148,Still never buying anything from @benandjerrys #gowokegobroke 🔥,False,None,Cvh91fVLxIo,3
149,@benandjerrys have you returned the stolen land? You’re not hypocrites are you? No more random posting not about you actually doing something to rectify the past,False,None,Cvh91fVLxIo,6
150,Blue bell> Poop and Jerrys,False,None,Cvh91fVLxIo,8
151,Eating this poop ice cream is the equivalent of burning or stomping our beautiful flag. Don't you forget it!!,False,None,Cvh91fVLxIo,9
152,The crap I poop looks better than this company products!,False,None,Cvh91fVLxIo,3
153,This company is all about hating the United States. Stop buying this poop Ice cream!!!,False,None,Cvh91fVLxIo,15
154,Poop and Jerrys why dont u return ur land to the indian people!!,False,None,Cvh91fVLxIo,4
155,U obviously work for poop and jerrys. A company that hates americans,False,None,Cvh91fVLxIo,4
156,Nice ! Good tip for the icecream pop But i prefer benjerry's icecream without any topping 😍😍❤️❤️,False,None,Cvh91fVLxIo,0
157,Yum tum yum,False,None,Cvh91fVLxIo,0
158,Poop and Jerry's!!!,False,None,Cvh91fVLxIo,0
159,P,False,None,Cvh91fVLxIo,0
160,O,False,None,Cvh91fVLxIo,0
161,O,False,None,Cvh91fVLxIo,0
162,P,False,None,Cvh91fVLxIo,0
163,Blue bell: heaven,False,None,Cvh91fVLxIo,0
164,Poop and Jerrys: caca un a cup,False,None,Cvh91fVLxIo,0
165,I prefer eating caca than this nasty ice cream,False,None,Cvh91fVLxIo,0
166,O MG YUM,False,None,Cvh91fVLxIo,0
167,7 Wo.Antworten,False,None,Cvh91fVLxIo,0
168,😍😍😍,False,None,Cvh91fVLxIo,0
169,Yum,False,None,Cvh91fVLxIo,0
170,🔥,False,None,Cvh91fVLxIo,0
171,😍,False,None,Cvh91fVLxIo,0
172,@mszaulis can we make these,False,None,Cvh91fVLxIo,0
173,🤤,False,None,Cvh91fVLxIo,0
174,I want that smoke bro. Stop running. I'm done with the likes of you ruining a good time and I damn sure tired of y'all ruining my @benandjerrys addiction 😡!!,False,None,Cvh91fVLxIo,0
175,This looks delicious and is soo easy to make!,False,None,Cvh91fVLxIo,0
176,Wow!,False,None,Cvh91fVLxIo,0
177,Hi @benandjerrys,False,None,Cvh91fVLxIo,0
178,❤️,False,None,Cvh91fVLxIo,0
179,Here’s a hack. Drink bleach,False,None,Cvh91fVLxIo,0
180,"This is my absolute favorite ice cream flavor of yours. It doesn't need to be dressed up. However, these look good 😋",False,None,Cvh91fVLxIo,0
181,"I don’t know what’s going on with everyone, but thank you for actively doing stuff to help the planet",True,Environmental,CvfJn33MsUZ,28
182,"So glad you’re conscious of this! But honestly, why not use aluminum or glass or plastic that can be reused or recycled?",False,Environmental,CvfJn33MsUZ,3
183,Will your pints be fully recyclable in the future?? I hate having to throw them away.,False,Environmental,CvfJn33MsUZ,2
184,Love Ben and Jerry’s!!!,False,Environmental,CvfJn33MsUZ,10
185,Informative post…thank you 🌲,False,Environmental,CvfJn33MsUZ,3
186,☮️ ❤️🍦,False,Environmental,CvfJn33MsUZ,3
187,👏🏿👏🏿👏🏿🔥🔥🔥,False,Environmental,CvfJn33MsUZ,3
188,👏👏👏,False,Environmental,CvfJn33MsUZ,3
189,❤️,False,Environmental,CvfJn33MsUZ,1
190,❤️❤️❤️❤️,False,Environmental,CvfJn33MsUZ,1
191,👏👏🩷,False,Environmental,CvfJn33MsUZ,2
192,👏👏👏,False,Environmental,CvfJn33MsUZ,2
193,Thank you for always innovating and improving!,False,Environmental,CvfJn33MsUZ,2
194,🙌,False,Environmental,CvfJn33MsUZ,2
195,Thank you ❤️,False,Environmental,CvfJn33MsUZ,4
196,"I don’t know what’s going on with everyone, but thank you for actively doing stuff to help the planet",False,Environmental,CvfJn33MsUZ,28
197,"So glad you’re conscious of this! But honestly, why not use aluminum or glass or plastic that can be reused or recycled?",False,Environmental,CvfJn33MsUZ,3
198,Will your pints be fully recyclable in the future?? I hate having to throw them away.,False,Environmental,CvfJn33MsUZ,2
199,Love Ben and Jerry’s!!!,False,Environmental,CvfJn33MsUZ,10
200,Informative post…thank you 🌲,False,Environmental,CvfJn33MsUZ,3
201,☮️ ❤️🍦,False,Environmental,CvfJn33MsUZ,3
202,👏🏿👏🏿👏🏿🔥🔥🔥,False,Environmental,CvfJn33MsUZ,3
203,👏👏👏,False,Environmental,CvfJn33MsUZ,3
204,❤️❤️❤️❤️,False,Environmental,CvfJn33MsUZ,1
205,❤️,False,Environmental,CvfJn33MsUZ,1
206,👏👏🩷,False,Environmental,CvfJn33MsUZ,2
207,👏👏👏,False,Environmental,CvfJn33MsUZ,2
208,Thank you for always innovating and improving!,False,Environmental,CvfJn33MsUZ,2
209,🙌,False,Environmental,CvfJn33MsUZ,2
210,Thank you ❤️,False,Environmental,CvfJn33MsUZ,4
211,Love your products and ethos 🫶,False,Environmental,CvfJn33MsUZ,1
212,"Maybe your are really changing your pints to trick people into buying your ice cream and not really caring about the environment?? Because where I shop no one is buying your ice cream anymore. You've done pissed people off and you refuse to answer or acknowledge the big question that you threw out on the 4th of July, ignoring it like it never happened. It should be obvious that we aren't going to forget by looking at the responses to your post since that day.",False,Environmental,CvfJn33MsUZ,4
213,Thanks for raising awareness for indigenous communities🤎,False,Environmental,CvfJn33MsUZ,1
214,🌲🌲🌲🌲,False,Environmental,CvfJn33MsUZ,8
215,Poop and jerrys!!,False,Environmental,CvfJn33MsUZ,4
216,america,False,Environmental,CvfJn33MsUZ,2
217,What is special about Tillamook Ice Cream?,False,Environmental,CvfJn33MsUZ,0
218,🇺🇸🇺🇸🇺🇸🇺🇸,False,Environmental,CvfJn33MsUZ,2
219,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,False,Environmental,CvfJn33MsUZ,1
220,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,False,Environmental,CvfJn33MsUZ,1
221,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,False,Environmental,CvfJn33MsUZ,1
222,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,False,Environmental,CvfJn33MsUZ,1
223,Sure. No one believes that,False,Environmental,CvfJn33MsUZ,4
224,What happened to giving back rightful land 😂😂😂,False,Environmental,CvfJn33MsUZ,6
225,Can't wait for you to post that ice cream is racist🤣🤣🤣,False,Environmental,CvfJn33MsUZ,21
226,I’ll spend my money on ice cream companies who love the 🇺🇸. Ya’ll do not!!!! @benandjerrys #boycottbenandjerrys 🔥🔥🔥🔥,False,Environmental,CvfJn33MsUZ,1
227,TAKE ACCOUNTABILITY FOR DISRESPECTING THIS COUNTRY,False,Environmental,CvfJn33MsUZ,1
228,So yall gona return your stolen lands back to the indigenous people or what,False,Environmental,CvfJn33MsUZ,5
229,Poop ice cream!! Leave the US for good!!,False,Environmental,CvfJn33MsUZ,14
230,"You should probably return the stolen land before you move on to paper, which is a renewable resource.",False,Environmental,CvfJn33MsUZ,4
231,Wait... What is this? You guys were supposed to make a post about the transfer of land back to the tribes over the weekend before Indigenous Peoples' Day. What is this about?,False,Environmental,CvfJn33MsUZ,7
232,8 Wo.Gefällt 1 MalAntworten,False,Environmental,CvfJn33MsUZ,0
233,This company os anti american. Please dont buy their poop i e cream!,False,Environmental,CvfJn33MsUZ,16
234,WE DONT WANT UR TRASH ICECREAM IN AMERICA,False,Environmental,CvfJn33MsUZ,1
235,8 Wo.Gefällt 2 MalAntworten,False,Environmental,CvfJn33MsUZ,0
236,8 Wo.Gefällt 1 MalAntworten,False,Environmental,CvfJn33MsUZ,0
237,"Worrying about footprint ON STOLEN LAND, how noble of you. 🤣🤣🤣🤣",False,Environmental,CvfJn33MsUZ,20
238,8 Wo.Gefällt 1 MalAntworten,False,Environmental,CvfJn33MsUZ,0
239,You're on STOLEN land. Clowns,False,Environmental,CvfJn33MsUZ,0
240,Don't care.,False,Environmental,CvfJn33MsUZ,1
241,Use recycled duh,False,Environmental,CvfJn33MsUZ,2
242,@oatly should def join as it uses paper for most of its packaging (if they’re not in a similar program already),False,Environmental,CvfJn33MsUZ,0
243,Is aluminum a possibility with ice cream? Easier to rinse and recycle,False,Environmental,CvfJn33MsUZ,0
244,What would conversion to Hemp packaging look like?,False,Environmental,CvfJn33MsUZ,0
245,this company HATES AMERICA,False,Environmental,CvfJn33MsUZ,0
246,AMERICA HATING COMPANY,False,Environmental,CvfJn33MsUZ,0
247,CANCER CAUSING ICECREAM,False,Environmental,CvfJn33MsUZ,0
248,THIS COMPANY ABUSES MIGRANT CHILDREN,False,Environmental,CvfJn33MsUZ,0
249,NO ONE CARES,False,Environmental,CvfJn33MsUZ,0
250,NO ONE CARES,False,Environmental,CvfJn33MsUZ,0
251,NO ONE CARESSSSSS,False,Environmental,CvfJn33MsUZ,0
252,😂😂😂😂😂,False,Environmental,CvfJn33MsUZ,0
253,😂😂😂😂😂,False,Environmental,CvfJn33MsUZ,0
254,😂😂😂😂😂😂,False,Environmental,CvfJn33MsUZ,0
255,NO ONE GIVES A CRAP,False,Environmental,CvfJn33MsUZ,0
256,Love to see it,False,Environmental,CvfJn33MsUZ,0
257,❤️❤️❤️❤️,False,Environmental,CvfJn33MsUZ,0
258,"But dairy farming isn’t? Deforestation to make pastures for the cows, immense amounts of water used, a crap ton of methane emission, polluting the water with nitrogen, 50% of all food CO2 emissions are from raising cows. I’m not anti-meat, I love me a good juicy steak, but complaining about an issue that you are directly contributing to is beyond me. Give back your land while you’re at it too.",False,Environmental,CvfJn33MsUZ,0
259,I hope one day you go 100% animal free. ❤️,False,Environmental,CvfJn33MsUZ,0
260,Align your actions with your values by going fully plant-based,False,Environmental,CvfJn33MsUZ,0
261,"Ben and Jerry’s doesn’t use any recycled paperboard in their pints lol, all virgin SBS",False,Environmental,CvfJn33MsUZ,0
262,"Finally a common sense, non-woke post! Thank you.",False,Environmental,CvfJn33MsUZ,0
263,@benandjerrys have you returned the stolen land? You’re not hypocrites are you? No more random posting not about you actually doing something to rectify the past,False,Environmental,CvfJn33MsUZ,0
264,Land Back? What is the status is the local tribe to discuss getting their land back under your head office????… words matter. Indigenous issues are not a sound bit.,False,Environmental,CvfJn33MsUZ,0
265,"i was just dreading how hot it was today. and how hot next summer will be. and the next one, and the next one. thank you guys for doing your part, industrial waste is HUGE in CO2 emissions.",False,Environmental,CvfJn33MsUZ,0
266,❤️,False,Environmental,CvfJn33MsUZ,0
267,"I don’t know what’s going on with everyone, but thank you for actively doing stuff to help the planet",True,Environmental,CvnVJ6Ksv99,28
268,"So glad you’re conscious of this! But honestly, why not use aluminum or glass or plastic that can be reused or recycled?",False,Environmental,CvnVJ6Ksv99,3
269,Will your pints be fully recyclable in the future?? I hate having to throw them away.,False,Environmental,CvnVJ6Ksv99,2
270,Love Ben and Jerry’s!!!,False,Environmental,CvnVJ6Ksv99,10
271,Informative post…thank you 🌲,False,Environmental,CvnVJ6Ksv99,3
272,☮️ ❤️🍦,False,Environmental,CvnVJ6Ksv99,3
273,👏🏿👏🏿👏🏿🔥🔥🔥,False,Environmental,CvnVJ6Ksv99,3
274,👏👏👏,False,Environmental,CvnVJ6Ksv99,3
275,❤️,False,Environmental,CvnVJ6Ksv99,1
276,❤️❤️❤️❤️,False,Environmental,CvnVJ6Ksv99,1
277,👏👏🩷,False,Environmental,CvnVJ6Ksv99,2
278,👏👏👏,False,Environmental,CvnVJ6Ksv99,2
279,Thank you for always innovating and improving!,False,Environmental,CvnVJ6Ksv99,2
280,🙌,False,Environmental,CvnVJ6Ksv99,2
281,Thank you ❤️,False,Environmental,CvnVJ6Ksv99,4
282,"I don’t know what’s going on with everyone, but thank you for actively doing stuff to help the planet",False,Environmental,CvnVJ6Ksv99,28
283,"So glad you’re conscious of this! But honestly, why not use aluminum or glass or plastic that can be reused or recycled?",False,Environmental,CvnVJ6Ksv99,3
284,Will your pints be fully recyclable in the future?? I hate having to throw them away.,False,Environmental,CvnVJ6Ksv99,2
285,Love Ben and Jerry’s!!!,False,Environmental,CvnVJ6Ksv99,10
286,Informative post…thank you 🌲,False,Environmental,CvnVJ6Ksv99,3
287,☮️ ❤️🍦,False,Environmental,CvnVJ6Ksv99,3
288,👏🏿👏🏿👏🏿🔥🔥🔥,False,Environmental,CvnVJ6Ksv99,3
289,👏👏👏,False,Environmental,CvnVJ6Ksv99,3
290,❤️❤️❤️❤️,False,Environmental,CvnVJ6Ksv99,1
291,❤️,False,Environmental,CvnVJ6Ksv99,1
292,👏👏🩷,False,Environmental,CvnVJ6Ksv99,2
293,👏👏👏,False,Environmental,CvnVJ6Ksv99,2
294,Thank you for always innovating and improving!,False,Environmental,CvnVJ6Ksv99,2
295,🙌,False,Environmental,CvnVJ6Ksv99,2
296,Thank you ❤️,False,Environmental,CvnVJ6Ksv99,15
297,Love your products and ethos 🫶,False,Environmental,CvnVJ6Ksv99,1
298,"Maybe your are really changing your pints to trick people into buying your ice cream and not really caring about the environment?? Because where I shop no one is buying your ice cream anymore. You've done pissed people off and you refuse to answer or acknowledge the big question that you threw out on the 4th of July, ignoring it like it never happened. It should be obvious that we aren't going to forget by looking at the responses to your post since that day.",False,Environmental,CvnVJ6Ksv99,4
299,Thanks for raising awareness for indigenous communities🤎,False,Environmental,CvnVJ6Ksv99,1
300,🌲🌲🌲🌲,False,Environmental,CvnVJ6Ksv99,8
301,Poop and jerrys!!,False,Environmental,CvnVJ6Ksv99,4
302,america,False,Environmental,CvnVJ6Ksv99,2
303,What is special about Tillamook Ice Cream?,False,Environmental,CvnVJ6Ksv99,0
304,🇺🇸🇺🇸🇺🇸🇺🇸,False,Environmental,CvnVJ6Ksv99,2
305,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,False,Environmental,CvnVJ6Ksv99,1
